Name,Price,Url,Image_url,image_urls,images
Hartford,$24.95,https://www.glassesshop.com/eyeglasses/fp2078,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b558a5c49.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b558a5c49.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b558a5c49.jpg', 'path': 'full/b182eb7fc7c845c668b5f5a5cd013db55348c28e.jpg', 'checksum': 'a2082d01a226e2e352d9223c83c9df71', 'status': 'downloaded'}]"
Uriah,$19.95,https://www.glassesshop.com/eyeglasses/fm1308,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc4f033d516.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc4f033d516.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc4f033d516.jpg', 'path': 'full/e37b907b6fe1af03226759200bcb77b6211651aa.jpg', 'checksum': 'c598849cb439c60088f0f66a37728edf', 'status': 'downloaded'}]"
Buckeye,$29.95,https://www.glassesshop.com/eyeglasses/fz1092,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c66e7109.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c66e7109.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c66e7109.jpg', 'path': 'full/227ef9d7bcdb57104044695941c2bd8b0ddda793.jpg', 'checksum': 'b30004b859896b35217b0e8e8e98534a', 'status': 'downloaded'}]"
Fresno,$12.95,https://www.glassesshop.com/eyeglasses/fp2036,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f634cb1c.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f634cb1c.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f634cb1c.jpg', 'path': 'full/8648413d86d4aa060e58a941151e2781a51b4613.jpg', 'checksum': 'c09d5d494f1267e78b674ab162f1f486', 'status': 'downloaded'}]"
Mobile,$39.95,https://www.glassesshop.com/eyeglasses/ft0360,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f9ccb097.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f9ccb097.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f9ccb097.jpg', 'path': 'full/3da555353b53675da56eb9f6a002b52166d8d4e0.jpg', 'checksum': '657dfb539d3f213f7e738d000c116c28', 'status': 'downloaded'}]"
Bronx,$12.95,https://www.glassesshop.com/eyeglasses/fp1977,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff988f285a.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff988f285a.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff988f285a.jpg', 'path': 'full/2bce6867e3e1182733a6c6435fc509007df92d96.jpg', 'checksum': '30be1748f54a54e2c94f9c8b5d63e9d9', 'status': 'downloaded'}]"
Mobile,$39.95,https://www.glassesshop.com/eyeglasses/ft0359,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f95ab765.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f95ab765.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f95ab765.jpg', 'path': 'full/379fda57bc0dfbad0714a8ccd9b7d286f3234660.jpg', 'checksum': '2d48db1f120e594c7757277603ad7e35', 'status': 'downloaded'}]"
Joni,$29.95,https://www.glassesshop.com/eyeglasses/fp2024,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5eddf0b0da7ac.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5eddf0b0da7ac.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5eddf0b0da7ac.jpg', 'path': 'full/70d5dcc2d971253e35a2d926dd21a72da1cd329e.jpg', 'checksum': 'e1cd4f3e95f32df325f67b7737a66283', 'status': 'downloaded'}]"
Asheville,$12.95,https://www.glassesshop.com/eyeglasses/fp1990,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9e0a3ca8.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9e0a3ca8.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9e0a3ca8.jpg', 'path': 'full/626a65fb7958841ec52e1aabca01e90489d66526.jpg', 'checksum': '647c49450afc0d7dc4efecd6bdfd28b4', 'status': 'downloaded'}]"
Glendale,$24.95,https://www.glassesshop.com/eyeglasses/fp2121,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2fad8395.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2fad8395.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2fad8395.jpg', 'path': 'full/48927611f9faa60c57a025e425942d4456178acd.jpg', 'checksum': '1469bdc14724a00e199666508089465d', 'status': 'downloaded'}]"
Fresno,$12.95,https://www.glassesshop.com/eyeglasses/fp2037,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f6ae302a.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f6ae302a.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f6ae302a.jpg', 'path': 'full/a5f0093fd6db54e8ce93046944db3fe07cae215a.jpg', 'checksum': 'e9306954570e59168e17a84b13e6570e', 'status': 'downloaded'}]"
Celeste,$34.95,https://www.glassesshop.com/eyeglasses/fm1470,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d29c54cab.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d29c54cab.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d29c54cab.jpg', 'path': 'full/5bddea48497e701d190e307824d0547df0de9221.jpg', 'checksum': '99adeff345451eda9f8175eb2f0a2d8e', 'status': 'downloaded'}]"
Smith,$29.95,https://www.glassesshop.com/eyeglasses/fm1419,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f5bbd9ec.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f5bbd9ec.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f5bbd9ec.jpg', 'path': 'full/2a1563599f870f7ef4a5431b647db9df7550d0ad.jpg', 'checksum': '05d8dcb5deadaff128e1194fd1cd434a', 'status': 'downloaded'}]"
Delia,$54.95,https://www.glassesshop.com/eyeglasses/st0245,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30c1989004e.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30c1989004e.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30c1989004e.jpg', 'path': 'full/b15af08d715b3fb0d8a0053c5be362bee00acf16.jpg', 'checksum': '651f12572f1ac61ab421601153bd20c9', 'status': 'downloaded'}]"
Joni,$29.95,https://www.glassesshop.com/eyeglasses/fp2023,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dd3994cc9705.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dd3994cc9705.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dd3994cc9705.jpg', 'path': 'full/6f9f50ab0bce84352fc71ae6778c4ac4babbf4cd.jpg', 'checksum': 'f7345aef6051fd7ea35e2ddc673e1085', 'status': 'downloaded'}]"
Cooksville,$24.95,https://www.glassesshop.com/eyeglasses/fp1567,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4959c88ad9.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4959c88ad9.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4959c88ad9.jpg', 'path': 'full/7e201e488b08f572098e9a5abb874e0bda9f0ffa.jpg', 'checksum': '9b6ef8c5e1341588270591c351bedc4d', 'status': 'downloaded'}]"
Darcy,$19.95,https://www.glassesshop.com/eyeglasses/sm0787,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201811/5bff5bf283882.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201811/5bff5bf283882.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201811/5bff5bf283882.jpg', 'path': 'full/83a427d1b553aac7cf4af24d96d150987e54e4a8.jpg', 'checksum': 'bd17b97be51c559bdbbca034fa183f96', 'status': 'downloaded'}]"
Holt,$19.95,https://www.glassesshop.com/eyeglasses/fp1401,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201708/59841308cc508.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201708/59841308cc508.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201708/59841308cc508.jpg', 'path': 'full/dc6a4dd5431e7d0c99752066facc16123374af72.jpg', 'checksum': '2f9b41ed93cc154f0c7aa5cbfe33b371', 'status': 'downloaded'}]"
Rochester,$29.95,https://www.glassesshop.com/eyeglasses/fm1383,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a59b35.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a59b35.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a59b35.jpg', 'path': 'full/f2a7c88ddcd5ce4d2eedcfa97f0af7a5b22d0dd4.jpg', 'checksum': '886288a8bb325e2680355e429742350d', 'status': 'downloaded'}]"
Horatio,$19.95,https://www.glassesshop.com/eyeglasses/sm0876,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c24368513a4f.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c24368513a4f.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c24368513a4f.jpg', 'path': 'full/f1feb04e4ffd51288fb9438f734f42d751fe0133.jpg', 'checksum': 'fe6e4e61a6b2851cec2db69f459b142b', 'status': 'downloaded'}]"
Tacab,$19.95,https://www.glassesshop.com/eyeglasses/fp1834,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b510ef0c.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b510ef0c.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b510ef0c.jpg', 'path': 'full/c37a2471b838f320036c994ef577347750ddad2f.jpg', 'checksum': '60ed8c399b0573ff52e702ed8ee32d99', 'status': 'downloaded'}]"
LaSalle,$19.95,https://www.glassesshop.com/eyeglasses/fp2052,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a6aa1fb34.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a6aa1fb34.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a6aa1fb34.jpg', 'path': 'full/f36b35deb5800f75269899d685caeba13778fb11.jpg', 'checksum': '1ec484c9b8b058247a1590fe5dc3c4e7', 'status': 'downloaded'}]"
Alturas,$12.95,https://www.glassesshop.com/eyeglasses/fm1418,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f54bf756.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f54bf756.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f54bf756.jpg', 'path': 'full/06921b1e01c662b65736f719e43252f9a3043a41.jpg', 'checksum': '5f7749ed1f217c62ad4270912ce48a3c', 'status': 'downloaded'}]"
Jerry,$24.95,https://www.glassesshop.com/eyeglasses/fp1593,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afb961147318.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afb961147318.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afb961147318.jpg', 'path': 'full/b2c9202543d914b2a9d81dd42840d067984a9d0f.jpg', 'checksum': 'c7a26b96354887a455268ed5c2faa042', 'status': 'downloaded'}]"
Evansville,$19.95,https://www.glassesshop.com/eyeglasses/fp1362,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c8721b66cc5a.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c8721b66cc5a.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c8721b66cc5a.jpg', 'path': 'full/8267bea15c617c22f922f101b29bdf4ffebf774d.jpg', 'checksum': 'b6cc4d7abfb2fd000328c6f9757d372a', 'status': 'downloaded'}]"
Terre,$32.95,https://www.glassesshop.com/eyeglasses/rm0247,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg', 'path': 'full/0485cd19ad36d5430262a0c6250d6473b1182c83.jpg', 'checksum': '981658f59bbfa76eb22774b78b1cf216', 'status': 'downloaded'}]"
Eden,$19.95,https://www.glassesshop.com/eyeglasses/fp2066,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a72682be1.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a72682be1.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a72682be1.jpg', 'path': 'full/04ab45db032ac48078f81cfa4cbb9b058135bbb6.jpg', 'checksum': '912af83547e6698736a3908aebd0d1b6', 'status': 'downloaded'}]"
Rochester,$29.95,https://www.glassesshop.com/eyeglasses/fm1382,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a55c40.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a55c40.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a55c40.jpg', 'path': 'full/a0ddc1dc9c03de5271b2428837fc8b4571ffb0f5.jpg', 'checksum': '312254fba136287e03b4f061ceac6bb2', 'status': 'downloaded'}]"
Celia,$19.95,https://www.glassesshop.com/eyeglasses/fm1388,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5d03189634ede.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5d03189634ede.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5d03189634ede.jpg', 'path': 'full/a23d9518665e53a3a9627e823b73297312427646.jpg', 'checksum': '8a2bbcfb3c09d4ee504ca51879a4117e', 'status': 'downloaded'}]"
Labrador,$12.95,https://www.glassesshop.com/eyeglasses/fp1988,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9d397b90.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9d397b90.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9d397b90.jpg', 'path': 'full/450cbc4b8c6f5449d0372637d82aaecfe5b5d36e.jpg', 'checksum': 'd2ecc219d4173f0b043fa2c89acd1483', 'status': 'downloaded'}]"
Bronx,$12.95,https://www.glassesshop.com/eyeglasses/fp1978,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff98fb140d.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff98fb140d.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff98fb140d.jpg', 'path': 'full/0eba57f8dbfb7d6e883638be358b9d240e3990e8.jpg', 'checksum': 'edf81e14ceb53341bc76468a16b80991', 'status': 'downloaded'}]"
Wilsen,$29.95,https://www.glassesshop.com/eyeglasses/fz1315,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cf8ca4ea18c0.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cf8ca4ea18c0.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cf8ca4ea18c0.jpg', 'path': 'full/d00db655315dbd21f7c33296600e0f86c1efa42c.jpg', 'checksum': 'c0d3c5b915e99bc8b3f566d56bd094ed', 'status': 'downloaded'}]"
Eleanor,$12.95,https://www.glassesshop.com/eyeglasses/fp1948,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5ec4810dc05c2.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5ec4810dc05c2.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5ec4810dc05c2.jpg', 'path': 'full/65b071a38e66476f6b03639643aa8c4d6c41088b.jpg', 'checksum': '6cb51eda0cee9626e7ae74eb6b0778b7', 'status': 'downloaded'}]"
Bray,$12.95,https://www.glassesshop.com/eyeglasses/fp1923,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202101/5fffb4b75dafe.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202101/5fffb4b75dafe.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202101/5fffb4b75dafe.jpg', 'path': 'full/1d148ce3812119d3f4d5a808a331da7dcb9695af.jpg', 'checksum': 'adc858dda55abe8b3b5f4973f413bedf', 'status': 'downloaded'}]"
Bobosa,$29.95,https://www.glassesshop.com/eyeglasses/fz1375,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201907/5d2d2660a22b3.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201907/5d2d2660a22b3.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201907/5d2d2660a22b3.jpg', 'path': 'full/8008de1a4b592dbbf987c7cb8388454b574e7cec.jpg', 'checksum': '7c603100de444a8d8e404a9b5e8bef46', 'status': 'downloaded'}]"
Watertown,$19.95,https://www.glassesshop.com/eyeglasses/fp1805,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd4246eda.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd4246eda.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd4246eda.jpg', 'path': 'full/8c67697957400065099f471079ba5fdac5ed966b.jpg', 'checksum': 'c0d0ff3183ba993895c93c5f2c750365', 'status': 'downloaded'}]"
Burke,$24.95,https://www.glassesshop.com/eyeglasses/fm1244,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b05174d38e7e.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b05174d38e7e.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b05174d38e7e.jpg', 'path': 'full/d38aab643634e6a991fb0b98a3d13d850d4f539f.jpg', 'checksum': '7f235a71a04a0e233f09a882c119574c', 'status': 'downloaded'}]"
Adam,$24.95,https://www.glassesshop.com/eyeglasses/fp1543,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201801/5a65815f91df3.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201801/5a65815f91df3.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201801/5a65815f91df3.jpg', 'path': 'full/a0cddc4147eb1eb8d332cd8321b88921c4e788a6.jpg', 'checksum': '951762ea04066c5a6d292d69bf4d675a', 'status': 'downloaded'}]"
Sarasota,$29.95,https://www.glassesshop.com/eyeglasses/sup0798,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e93cd08e1a75.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e93cd08e1a75.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e93cd08e1a75.jpg', 'path': 'full/4f2533f7b3b76d59501f3f16b6072d323b358a4f.jpg', 'checksum': 'c2542105c01b1d08f55dc21c8d44c198', 'status': 'downloaded'}]"
Arlene,$24.95,https://www.glassesshop.com/eyeglasses/fp1764,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201808/5b7e0ee2975f3.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201808/5b7e0ee2975f3.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201808/5b7e0ee2975f3.jpg', 'path': 'full/7b21414375b8e7e07af2e626b71a0d3aef43ceef.jpg', 'checksum': 'f8c02de9c025d31af19466a56bc2c6a3', 'status': 'downloaded'}]"
