Name,Price,Rating,Review Counts,link
Madden NFL 21: 1050 Madden Points - PS4 [Digital Code],$9.88,4.5 out of 5 stars,33,https://www.amazon.com//Madden-NFL-21-Points-Digital/dp/B08G5YPGD4/ref=sr_1_121?dchild=1&keywords=ps4&qid=1611995916&sr=8-121
PS4 Controller Wireless Bluetooth Gamepad for Sony Playstation 4 with USB Cable Compatible with Windows PC & Android iOS【Upgraded Version】 Gold,$29.99,3.7 out of 5 stars,798,https://www.amazon.com//Controller-Bluetooth-Playstation-Compatible-iOS%E3%80%90Upgraded/dp/B013GL5YFA/ref=sr_1_122?dchild=1&keywords=ps4&qid=1611995916&sr=8-122
PS4 Controller Wireless Bluetooth Gamepad for Sony Playstation 4 with USB Cable Compatible with Windows PC & Android iOS【Upgraded Version】 Rose Gold,$32.99,3.9 out of 5 stars,368,https://www.amazon.com//PS4-Controller-Playstation-Compatible-iOS%E3%80%90Upgraded/dp/B08MX3C9FY/ref=sr_1_123?dchild=1&keywords=ps4&qid=1611995916&sr=8-123
Hitman III (PS4),$77.03,N/A,N/A,https://www.amazon.com//Hitman-III-PS4-playstation-4/dp/B08LF957LY/ref=sr_1_124?dchild=1&keywords=ps4&qid=1611995916&sr=8-124
"HyperX Cloud - Official Playstation Licensed Gaming Headset for PS4 and PS5 with in-Line Audio Control, Detachable Noise Cancelling Microphone, Comfortable Memory Foam - Black",$69.99,4.7 out of 5 stars,"2,554",https://www.amazon.com//HyperX-Cloud-Gaming-Headset-Entertainment/dp/B07FFK13RY/ref=sr_1_125?dchild=1&keywords=ps4&qid=1611995916&sr=8-125
Grand Theft Auto V Playstation 4,$26.99,4.8 out of 5 stars,"10,255",https://www.amazon.com//Grand-Theft-Auto-V-PlayStation-4/dp/B00KVSQ848/ref=sr_1_126?dchild=1&keywords=ps4&qid=1611995916&sr=8-126
"KontrolFreek Precision Rings | Aim Assist Motion Control for PlayStation 4 (PS4), PlayStation 5 (PS5), Xbox One, Xbox Series X, Switch Pro & Scuf Controller | Black",$11.99,3.8 out of 5 stars,"1,821",https://www.amazon.com//KontrolFreek-Precision-Control-PlayStation-Controller-4/dp/B07T91Q73K/ref=sr_1_127?dchild=1&keywords=ps4&qid=1611995916&sr=8-127
"SteelSeries Arctis 1 Wireless Gaming Headset – USB-C – Detachable Clearcast Microphone – for PC, PS4, Nintendo Switch and Lite, Android – Black",$99.99,4.5 out of 5 stars,"24,305",https://www.amazon.com//SteelSeries-Arctis-Wireless-Gaming-Headset/dp/B07X64MTGL/ref=sr_1_128?dchild=1&keywords=ps4&qid=1611995916&sr=8-128
Star Wars Jedi: Fallen Order (PS4),$149.99,4.7 out of 5 stars,"6,382",https://www.amazon.com//Star-Wars-Jedi-Fallen-playstation-4/dp/B07QN7HVMH/ref=sr_1_129?dchild=1&keywords=ps4&qid=1611995916&sr=8-129
"GTA 5 Cheats: All Cheat Codes, Tips, Tricks and Phone Numbers for Grand Theft Auto 5 on PS4, PC, Xbox One",$2.99,3.9 out of 5 stars,19,https://www.amazon.com//GTA-Cheats-Cheat-Tricks-Numbers-ebook/dp/B07W6PM48C/ref=sr_1_130?dchild=1&keywords=ps4&qid=1611995916&sr=8-130
Five Nights at Freddy's: Help Wanted (PS4) - PlayStation 4,$29.86,4.7 out of 5 stars,559,https://www.amazon.com//Five-Nights-Freddys-Help-Wanted-PlayStation/dp/B08L4V7XFH/ref=sr_1_129?dchild=1&keywords=ps4&qid=1611995918&sr=8-129
"PS4 Controller Wireless, Red Nebula Style Dual Shock High Performance Gaming Controller for Playstation 4 /Pro/Slim/PC with Audio Function, Mini LED Indicator, USB Cable (Nebula)",N/A,4.1 out of 5 stars,61,https://www.amazon.com//Controller-Wireless-Performance-Playstation-Indicator/dp/B08FDNKD1V/ref=sr_1_130?dchild=1&keywords=ps4&qid=1611995918&sr=8-130
Marvel's Avengers (PS4),$36.99,4.7 out of 5 stars,672,https://www.amazon.com//Marvels-Avengers-PS4-playstation-4/dp/B07SVNGBBF/ref=sr_1_131?dchild=1&keywords=ps4&qid=1611995918&sr=8-131
PlayStation Plus: 12 Month Membership [Digital Code],$59.96,4.8 out of 5 stars,"67,599",https://www.amazon.com//PlayStation-Plus-Month-Membership-Digital/dp/B004RMK5QG/ref=sr_1_132?dchild=1&keywords=ps4&qid=1611995918&sr=8-132
Jump Force (PS4),$23.70,4.6 out of 5 stars,"1,360",https://www.amazon.com//Jump-Force-PS4-playstation-4/dp/B07DMB2G4Y/ref=sr_1_133?dchild=1&keywords=ps4&qid=1611995918&sr=8-133
Kootek Vertical Stand for PS4 Slim / Regular PlayStation 4 Cooling Fan Controller Charging Station with Game Storage and Dualshock Charger ( Not for PS4 Pro ),$19.99,4.2 out of 5 stars,"5,847",https://www.amazon.com//Kootek-Stand-PS4-PlayStation-Controller/dp/B01EJ9DMQQ/ref=sr_1_134?dchild=1&keywords=ps4&qid=1611995918&sr=8-134
"Seagate Portable 1TB External Hard Drive HDD – USB 3.0 for PC, Mac, PS4, & Xbox, 1-year Rescue Service (STGX1000400)",$47.99,4.7 out of 5 stars,"93,910",https://www.amazon.com//Seagate-Portable-External-Hard-Drive/dp/B07CRG7BBH/ref=sr_1_135?dchild=1&keywords=ps4&qid=1611995918&sr=8-135
"AimControllers PS4 Controller Custom Wireless, Playstation 4 Personalized Gamepad - Gold",$139.99,4.5 out of 5 stars,45,https://www.amazon.com//AimControllers-Controller-Wireless-Playstation-Personalized/dp/B086BKKG4H/ref=sr_1_136?dchild=1&keywords=ps4&qid=1611995918&sr=8-136
"Etpark PS4 Wired Controller for Playstation 4, Professional USB PS4 Wired Gamepad (Black Wired)",$19.99,3.9 out of 5 stars,"3,359",https://www.amazon.com//Lilyhood-Controller-Playstation-Professional-Gamepad/dp/B07NYVK9BT/ref=sr_1_137?dchild=1&keywords=ps4&qid=1611995918&sr=8-137
Marvel's Avengers for PlayStation 4,$29.99,4.4 out of 5 stars,"4,731",https://www.amazon.com//Marvels-Avengers-PlayStation-4/dp/B07SFZX5CH/ref=sr_1_138?dchild=1&keywords=ps4&qid=1611995918&sr=8-138
"OIVO Controller Wall Mount Holder for PS3/PS4/PS5/Xbox 360/Xbox One/S/X/Elite/Series S/Series X Controller, Pro Controller, Foldable Wall Mount for Video Game Controller&Headphones -4 Pack",$16.99,4.4 out of 5 stars,548,https://www.amazon.com//OIVO-Controller-Holder-Foldable-Headphones/dp/B088M15RJP/ref=sr_1_139?dchild=1&keywords=ps4&qid=1611995918&sr=8-139
God of War Hits - PlayStation 4,$14.75,4.8 out of 5 stars,"6,146",https://www.amazon.com//God-War-Hits-PlayStation-4/dp/B07XQKTPB2/ref=sr_1_140?dchild=1&keywords=ps4&qid=1611995918&sr=8-140
"2 Prong AC Power Cord Compatible PS3 / PS4 / PS5, Xbox One S/X, Xbox Series X/S, HP OfficeJet Envy Canon Pixma Printer, Sharp Samsung LG Toshiba TCL TV",$6.98,4.8 out of 5 stars,"3,429",https://www.amazon.com//Compatible-OfficeJet-Printer-Samsung-Toshiba/dp/B07PLP57HW/ref=sr_1_141?dchild=1&keywords=ps4&qid=1611995918&sr=8-141
KontrolFreek Performance Grips XT for Playstation 4 | Extra-Thin Grips | Black (Extra-Thin),$15.99,4.5 out of 5 stars,303,https://www.amazon.com//KontrolFreek-Performance-Grips-Playstation-Extra-Thin/dp/B07YL97DQD/ref=sr_1_142?dchild=1&keywords=ps4&qid=1611995918&sr=8-142
Sony Playstation Platinum Wireless Headset 7.1 Surround Sound PS4,$143.17,4.5 out of 5 stars,903,https://www.amazon.com//Sony-PlayStation-Platinum-Wireless-Surround/dp/B07CLD57D5/ref=sr_1_143?dchild=1&keywords=ps4&qid=1611995918&sr=8-143
Paw Patrol Mighty Pups Save Adventure Bay - PlayStation 4,$24.99,4.7 out of 5 stars,136,https://www.amazon.com//Paw-Patrol-Mighty-Pups-Save-Adventure/dp/B08F5TR4FK/ref=sr_1_144?dchild=1&keywords=ps4&qid=1611995918&sr=8-144
Paw Patrol Mighty Pups Save Adventure Bay - PlayStation 4,$24.99,4.7 out of 5 stars,136,https://www.amazon.com//Paw-Patrol-Mighty-Pups-Save-Adventure/dp/B08F5TR4FK/ref=sr_1_145?dchild=1&keywords=ps4&qid=1611995921&sr=8-145
"PS4 Controller Charger Charging Cable 10ft 2 Pack, Charge and Play, Extra Long Micro USB 2.0 High Speed Sync Cord for Playstation 4/ DualShock 4/ PS4 Slim/ PS4 Pro/Xbox One/Xbox One S/Xb",$8.98,4.6 out of 5 stars,474,https://www.amazon.com//Controller-Charger-Charging-Playstation-DualShock/dp/B089F5JWGM/ref=sr_1_146?dchild=1&keywords=ps4&qid=1611995921&sr=8-146
"PDP Gaming LVL30 Wired Chat Headset - PlayStation 4, 051-107 - PlayStation 4",$14.88,4.1 out of 5 stars,"3,807",https://www.amazon.com//PDP-Gaming-LVL30-Wired-Chat-Headset/dp/B07VB3XBRD/ref=sr_1_147?dchild=1&keywords=ps4&qid=1611995921&sr=8-147
"Etpark Wireless Controller for PS4, Touch Panel Gamepad with Dual Vibration and Audio Function, Anti-Slip Grip and Mini LED Indicator",$25.99,3.8 out of 5 stars,"1,433",https://www.amazon.com//Controller-Etpark-Playstation-Vibration-Anti-Slip/dp/B086QZ1Z67/ref=sr_1_148?dchild=1&keywords=ps4&qid=1611995921&sr=8-148
"Game Controller for PS4 (Titanium Blue), Dual Vibration Compatible with Windows PC & Android OS, Wireless Bluetooth Controller for Playstation 4",$29.99,4.5 out of 5 stars,903,https://www.amazon.com//Controller-Vibration-Compatible-Bluetooth-Playstation/dp/B08QYZ8BN6/ref=sr_1_149?dchild=1&keywords=ps4&qid=1611995921&sr=8-149
PS4 Controller Wireless Bluetooth Gamepad for Sony Playstation 4 with USB Cable Compatible with Windows PC & Android iOS【Upgraded Version】 Gold,$29.99,4.6 out of 5 stars,"3,581",https://www.amazon.com//Controller-Bluetooth-Playstation-Compatible-iOS%E3%80%90Upgraded/dp/B08HZ7LYBJ/ref=sr_1_150?dchild=1&keywords=ps4&qid=1611995921&sr=8-150
Star Wars: Squadrons - PlayStation 4,$19.99,4.6 out of 5 stars,"2,456",https://www.amazon.com//Star-Wars-Squadrons-PlayStation-4/dp/B089F7Y472/ref=sr_1_151?dchild=1&keywords=ps4&qid=1611995921&sr=8-151
"Wireless Controller for PS4/iPhone/Playstation 4/Pro/Slim Console, Gamepad Joystick Game Controller with Dual Vibration/6-axis Gyro Sensor/Audio Function (Black)",$38.99,5.0 out of 5 stars,1,https://www.amazon.com//Wireless-Controller-Playstation-Joystick-Vibration/dp/B08M3LT98W/ref=sr_1_152?dchild=1&keywords=ps4&qid=1611995921&sr=8-152
Farming Simulator 19: Premium Edition (PS4) - PlayStation 4,$49.99,4.8 out of 5 stars,91,https://www.amazon.com//Farming-Simulator-19-Premium-PS4-PlayStation/dp/B08DJSPKPY/ref=sr_1_153?dchild=1&keywords=ps4&qid=1611995921&sr=8-153
KontrolFreek Alpha Performance Thumbsticks for PlayStation 4 (PS4) and PlayStation 5 (PS5) Controller | 2 Low-Rise Concave | Black,$16.99,4.4 out of 5 stars,684,https://www.amazon.com//Kontrol-Freek-Thumb-Stick-playstation-4/dp/B00O4FOB3O/ref=sr_1_154?dchild=1&keywords=ps4&qid=1611995921&sr=8-154
Biomutant Collector's Edition - PlayStation 4 Collector's Edition,$119.99,N/A,N/A,https://www.amazon.com//Biomutant-Collectors-PlayStation-4/dp/B074ZH9F23/ref=sr_1_155?dchild=1&keywords=ps4&qid=1611995921&sr=8-155
God Of War Playstation Hits (PS4),$17.96,4.8 out of 5 stars,"2,433",https://www.amazon.com//God-War-Playstation-Hits-PS4-4/dp/B07XZH9B3H/ref=sr_1_156?dchild=1&keywords=ps4&qid=1611995921&sr=8-156
DualShock 4 Wireless Controller for PlayStation 4 - 500 Million Limited Edition [Discontinued],N/A,4.7 out of 5 stars,879,https://www.amazon.com//DualShock-Wireless-Controller-PlayStation-Discontinued-4/dp/B07GGDPH1S/ref=sr_1_157?dchild=1&keywords=ps4&qid=1611995921&sr=8-157
PlayStation 4 Pro 1TB Limited Edition The Last of Us Part 2 Console Bundle - Black,$659.00,4.8 out of 5 stars,223,https://www.amazon.com//PlayStation-Limited-Last-Console-Bundle-4/dp/B089FMM133/ref=sr_1_158?dchild=1&keywords=ps4&qid=1611995921&sr=8-158
PlayStation 4 Pro 1TB Limited Edition Console - Death Stranding Bundle,N/A,4.8 out of 5 stars,765,https://www.amazon.com//PlayStation-Pro-1TB-Limited-Console-4/dp/B07YBX9F4V/ref=sr_1_159?dchild=1&keywords=ps4&qid=1611995921&sr=8-159
Days of Play Limited Edition Steel Black 1TB PS4 (PS4),$595.03,4.6 out of 5 stars,162,https://www.amazon.com//Days-Limited-Steel-Black-PlayStation-4/dp/B07RPMBYKQ/ref=sr_1_160?dchild=1&keywords=ps4&qid=1611995921&sr=8-160
JEM&JULES Power Supply ADP-160FR N17-160P1A for Sony PS4 CUH-2215A or CUH-2215B,$70.99,5.0 out of 5 stars,2,https://www.amazon.com//JEM-JULES-ADP-160FR-N17-160P1A-CUH-2215A/dp/B08FC8T4TN/ref=sr_1_161?dchild=1&keywords=ps4&qid=1611995922&sr=8-161
Dark Souls Trilogy (PS4),$46.85,4.7 out of 5 stars,799,https://www.amazon.com//Dark-Souls-Trilogy-PS4-playstation-4/dp/B07MG7Y4CB/ref=sr_1_162?dchild=1&keywords=ps4&qid=1611995922&sr=8-162
"Sofunii 2pcs Camo Skin for PS4 Controller, Anti-Slip Silicone Protector Cover Shell Case with 8 Thumb Grip Caps, Compatible with PlaySation 4 Slim/Pro Controller DualShock 4 Wireless/Wired Gamepad",$11.98,4.8 out of 5 stars,10,https://www.amazon.com//Sofunii-Controller-Anti-Slip-Compatible-PlaySation/dp/B08RG3D3CP/ref=sr_1_163?dchild=1&keywords=ps4&qid=1611995922&sr=8-163
Madden NFL 21: 12000 Madden Points - PS4 [Digital Code],$99.99,4.0 out of 5 stars,24,https://www.amazon.com//Madden-NFL-21-Points-Digital/dp/B08G65C874/ref=sr_1_164?dchild=1&keywords=ps4&qid=1611995922&sr=8-164
The Last of US Part II DualShock4 Wireless Controller Limited Edition for PS4 Playstation 4 Controller,$99.99,4.7 out of 5 stars,319,https://www.amazon.com//Playstation-Limited-DualShock4-Wireless-Controller/dp/B088SGCDY7/ref=sr_1_165?dchild=1&keywords=ps4&qid=1611995922&sr=8-165
Grand Theft Auto V: Premium Edition (PS4),$25.80,4.7 out of 5 stars,"4,414",https://www.amazon.com//Grand-Theft-Auto-Premium-playstation-4/dp/B07WPD3DTC/ref=sr_1_166?dchild=1&keywords=ps4&qid=1611995922&sr=8-166
True War Stories,$0.99,3.2 out of 5 stars,11,https://www.amazon.com//Dust-Off/dp/B078C82HN7/ref=sr_1_167?dchild=1&keywords=ps4&qid=1611995922&sr=8-167
JEM&JULES PS4 Slim Power Supply Unit ADP-160ER 4 Pin Replacement for Sony Play Station 4 PS4 Slim,$70.99,5.0 out of 5 stars,5,https://www.amazon.com//JEM-JULES-ADP-160ER-Replacement-Station/dp/B08GFX3ZQW/ref=sr_1_168?dchild=1&keywords=ps4&qid=1611995922&sr=8-168
theHunter: 2019 Edition - PlayStation 4,$27.48,4.4 out of 5 stars,754,https://www.amazon.com//theHunter-2019-PlayStation-4/dp/B07G1SC4PG/ref=sr_1_169?dchild=1&keywords=ps4&qid=1611995922&sr=8-169
"Game Controller for PS4 Wireless Gamepad for PS4/PS4 Pro/PC and Laptop with Vibration and Audio Function, Mini LED Indicator, High-Sensitive Controller with Anti-Slip(Alpine Green)",$32.99,3.2 out of 5 stars,17,https://www.amazon.com//Controller-PS4-Wireless-Vibration-High-Sensitive/dp/B08PCSW2RF/ref=sr_1_170?dchild=1&keywords=ps4&qid=1611995922&sr=8-170
NHL 21 (PS4),$40.40,4.8 out of 5 stars,223,https://www.amazon.com//NHL-21-PS4-playstation-4/dp/B08DJVKXHD/ref=sr_1_171?dchild=1&keywords=ps4&qid=1611995922&sr=8-171
"Wireless Controller for Playstation 4, Gamepad Joystick Remote Controller for PS4/PRO/SLIM with Motion Motors and Audio Function Non-OEM, (Glacier White)",$29.99,4.6 out of 5 stars,23,https://www.amazon.com//Wireless-Controller-Playstation-Joystick-Function/dp/B08B8XT4HD/ref=sr_1_172?dchild=1&keywords=ps4&qid=1611995922&sr=8-172
$20 PlayStation Store Gift Card [Digital Code],$20.00,4.7 out of 5 stars,"125,690",https://www.amazon.com//PlayStation-Store-Gift-Card-Digital/dp/B004RMK4BC/ref=sr_1_173?dchild=1&keywords=ps4&qid=1611995922&sr=8-173
Sony PlayStation 4 Camera,N/A,4.7 out of 5 stars,"3,866",https://www.amazon.com//PlayStation-4-Camera/dp/B01LW1OM63/ref=sr_1_174?dchild=1&keywords=ps4&qid=1611995922&sr=8-174
"Sony Playstation PS4 Camera, 9845252",N/A,4.6 out of 5 stars,"2,879",https://www.amazon.com//Sony-Playstation-PS4-Camera-9845252/dp/B01LSFGWR0/ref=sr_1_175?dchild=1&keywords=ps4&qid=1611995922&sr=8-175
Cobra Kai Karate Kid Saga - PS4 - PlayStation 4,N/A,4.5 out of 5 stars,40,https://www.amazon.com//Cobra-Kai-Karate-Kid-Saga-PlayStation/dp/B08CGCZTYQ/ref=sr_1_176?dchild=1&keywords=ps4&qid=1611995922&sr=8-176
Five Nights at Freddy's: the Core Collection (PS4) - PlayStation 4,$33.88,4.7 out of 5 stars,39,https://www.amazon.com//Five-Nights-Freddys-Core-Collection-PlayStation/dp/B08L93C4KV/ref=sr_1_177?dchild=1&keywords=ps4&qid=1611995925&sr=8-177
"Bionik Quickshot - Trigger Stop Lock System for Playstation DualShock 4 Wireless Controllers, Black, B0797948Z6",$12.29,3.8 out of 5 stars,881,https://www.amazon.com//Quickshot-Trigger-Stop-Playstation-4/dp/B0797948Z6/ref=sr_1_178?dchild=1&keywords=ps4&qid=1611995925&sr=8-178
TV Wall Mounting,N/A,N/A,N/A,https://www.amazon.com//TV-Wall-Mounting-Customer-Concealed/dp/B00N15KJES/ref=sr_1_179?dchild=1&keywords=ps4&qid=1611995925&sr=8-179
DualShock 4 Wireless Controller for PlayStation 4 - Fortnite Jet Black,$89.29,4.7 out of 5 stars,"4,213",https://www.amazon.com//DualShock-Wireless-Controller-PlayStation-Fortnite-4/dp/B07VCK6KYR/ref=sr_1_180?dchild=1&keywords=ps4&qid=1611995925&sr=8-180
Re:ZERO – The Prophecy of the Throne Collector’s Edition – PlayStation 4,$89.99,N/A,N/A,https://www.amazon.com//Re-ZERO-Prophecy-Throne-Collectors-PlayStation/dp/B08974G2TY/ref=sr_1_181?dchild=1&keywords=ps4&qid=1611995925&sr=8-181
"HyperX Cloud Stinger Core - Gaming Headset for PlayStation 4 and PlayStation 5, Over-Ear Wired Headset with Mic, Passive Noise Cancelling, Immersive In-Game Audio, In-Line Audio Control, Black",$37.90,4.5 out of 5 stars,"16,708",https://www.amazon.com//HyperX-Cloud-Stinger-Core-Playstation/dp/B07BB3PYD8/ref=sr_1_182?dchild=1&keywords=ps4&qid=1611995925&sr=8-182
"NBA 2K21: 450,000 VC - PS4 [Digital Code]",$99.99,4.5 out of 5 stars,85,https://www.amazon.com//NBA-2K21-450-Digital-Code/dp/B08HJ88122/ref=sr_1_183?dchild=1&keywords=ps4&qid=1611995925&sr=8-183
Power Supply Battery ADP-160FR N17-160P1A for Sony PS4 Slim CUH-2215A or CUH-2215B,$70.99,5.0 out of 5 stars,1,https://www.amazon.com//Gxcdizx-ADP-160FR-N17-160P1A-CUH-2215A-CUH-2215B/dp/B08P1LHGH6/ref=sr_1_184?dchild=1&keywords=ps4&qid=1611995925&sr=8-184
"JOYSKY PS4 Controller, Wireless Controller for Playstation 4 with Speaker/Gyro/HD Dual Vibration/Touch Panel/LED Indicator Pro Controller Gamepad for PS4/Slim/Pro Console (Blue)",$38.99,3.9 out of 5 stars,188,https://www.amazon.com//JOYSKY-Controller-Playstation-Vibration-Indicator/dp/B08JY8L4KP/ref=sr_1_185?dchild=1&keywords=ps4&qid=1611995925&sr=8-185
"Smart Zombie PS4 PRO Rapid Fire Custom Modded Controller for All Major Shooter Games, Warzone & More (CUH-ZCT2U)",N/A,4.0 out of 5 stars,617,https://www.amazon.com//Zombie-Custom-Controller-Shooter-CUH-ZCT2U/dp/B07BHK4KW5/ref=sr_1_186?dchild=1&keywords=ps4&qid=1611995925&sr=8-186
Red Dead Redemption 2 (PS4),$37.77,4.7 out of 5 stars,"1,832",https://www.amazon.com//Red-Dead-Redemption-PS4-playstation-4/dp/B0776YMQN1/ref=sr_1_187?dchild=1&keywords=ps4&qid=1611995925&sr=8-187
"Oriflame Game Controller for PS4 Wireless Gamepad for PS4/PS4 Pro/PC and Laptop with Vibration and Audio Function, Mini LED Indicator, High-Sensitive Controller with Anti-Slip (Electric Purple)",$31.99,3.0 out of 5 stars,9,https://www.amazon.com//Oriflame-Controller-Vibration-Indicator-High-Sensitive/dp/B08P4CK62J/ref=sr_1_188?dchild=1&keywords=ps4&qid=1611995925&sr=8-188
TURPOW PS4 Controller Wireless Gamepad for Playstation 4/Pro/Slim/PC/Smart TV and Laptop - Red,$26.49,3.9 out of 5 stars,9,https://www.amazon.com//TURPOW-Controller-Wireless-Gamepad-Playstation-4/dp/B08DNVKQKR/ref=sr_1_189?dchild=1&keywords=ps4&qid=1611995925&sr=8-189
$10 PlayStation Store Gift Card [Digital Code],$10.00,4.7 out of 5 stars,"49,021",https://www.amazon.com//PlayStation-Store-Gift-Card-Digital/dp/B00GAC1D2G/ref=sr_1_190?dchild=1&keywords=ps4&qid=1611995925&sr=8-190
Madden NFL 21: 500 Madden Points - PS4 [Digital Code],$4.99,4.4 out of 5 stars,37,https://www.amazon.com//Madden-NFL-21-Points-Digital/dp/B08G625V8B/ref=sr_1_191?dchild=1&keywords=ps4&qid=1611995925&sr=8-191
LEGO Disney Pixar's The Incredibles - PS4,$19.99,4.8 out of 5 stars,"2,936",https://www.amazon.com//LEGO-Disney-Pixars-Incredibles-PlayStation-4/dp/B07BMHKNMX/ref=sr_1_192?dchild=1&keywords=ps4&qid=1611995925&sr=8-192
DualShock 4 Wireless Controller for PlayStation 4 - Copper [Discontinued],N/A,4.7 out of 5 stars,"1,000",https://www.amazon.com//DualShock-Wireless-Controller-PlayStation-Copper-4/dp/B07JPD3PZH/ref=sr_1_193?dchild=1&keywords=ps4&qid=1611995928&sr=8-193
Predator: Hunting Grounds (PS4),$23.85,4.2 out of 5 stars,221,https://www.amazon.com//Predator-Hunting-Grounds-PS4-playstation-4/dp/B087R7VDYH/ref=sr_1_194?dchild=1&keywords=ps4&qid=1611995928&sr=8-194
Minecraft: The Survivors' Book of Secrets: An Official Mojang Book,$7.99,4.7 out of 5 stars,320,https://www.amazon.com//Minecraft-Survivors-Secrets-Official-Mojang/dp/0399593209/ref=sr_1_195?dchild=1&keywords=ps4&qid=1611995928&sr=8-195
Final Fantasy VIII Remastered (PS4),$32.95,5.0 out of 5 stars,3,https://www.amazon.com//Final-Fantasy-VIII-Remastered-playstation-4/dp/B08LB4HJT2/ref=sr_1_196?dchild=1&keywords=ps4&qid=1611995928&sr=8-196
PlayStation Gold Wireless Headset - PlayStation 4,$109.85,4.5 out of 5 stars,"6,912",https://www.amazon.com//PlayStation-Gold-Wireless-Headset-4/dp/B078TCLYVM/ref=sr_1_197?dchild=1&keywords=ps4&qid=1611995928&sr=8-197
LEGO Dimensions Starter Pack - PlayStation 4,$144.01,4.7 out of 5 stars,808,https://www.amazon.com//LEGO-Dimensions-Starter-Pack-PlayStation-4/dp/B00VMB5VCS/ref=sr_1_198?dchild=1&keywords=ps4&qid=1611995928&sr=8-198
Skater XL (PS4),$40.26,4.5 out of 5 stars,78,https://www.amazon.com//Skater-XL-PS4-playstation-4/dp/B088MTC1RV/ref=sr_1_199?dchild=1&keywords=ps4&qid=1611995928&sr=8-199
$75 PlayStation Store Gift Card [Digital Code],$75.00,4.7 out of 5 stars,"125,690",https://www.amazon.com//PlayStation-Store-Gift-Card-Digital/dp/B00K59HHHU/ref=sr_1_200?dchild=1&keywords=ps4&qid=1611995928&sr=8-200
Wireless Bluetooth Controller for Playstation 4 with Dual Vibration Compatible with Windows PC & Android OS- Green Camouflage,$32.99,4.3 out of 5 stars,675,https://www.amazon.com//Bluetooth-Controller-Playstation-Compatible-Camouflage/dp/B08HJGRJ99/ref=sr_1_201?dchild=1&keywords=ps4&qid=1611995928&sr=8-201
PS4 Custom UN-MODDED Controller Exclusive Unique Designs - Multiple Designs Available CUH-ZCT2U (Blue Fire with Illuminating Thumbsticks),N/A,4.4 out of 5 stars,278,https://www.amazon.com//Custom-MODDED-Controller-Exclusive-Designs/dp/B0849MYZ3X/ref=sr_1_202?dchild=1&keywords=ps4&qid=1611995928&sr=8-202
LEGO Star Wars: The Force Awakens,$16.30,4.7 out of 5 stars,512,https://www.amazon.com//LEGO-Star-Wars-Awakens-PlayStation-4/dp/B01BCMCDBI/ref=sr_1_203?dchild=1&keywords=ps4&qid=1611995928&sr=8-203
MediEvil - PlayStation 4,N/A,4.7 out of 5 stars,"1,980",https://www.amazon.com//MediEvil-PlayStation-4/dp/B07RXXMPXT/ref=sr_1_204?dchild=1&keywords=ps4&qid=1611995928&sr=8-204
JEM&JULES Power Supply Adapter Replacement ADP-160CR N15-160P1A for Sony Playstation 4 PS4 Slim Console CUH-2015A CUH-20XX 500 GB,$70.99,4.6 out of 5 stars,6,https://www.amazon.com//JEM-JULES-Replacement-N15-160P1A-Playstation/dp/B08GFYHRJH/ref=sr_1_205?dchild=1&keywords=ps4&qid=1611995928&sr=8-205
Call of Duty Modern Warfare (PS4),$79.99,4.4 out of 5 stars,"1,118",https://www.amazon.com//Call-Duty-Modern-Warfare-playstation-4/dp/B07ZNVGJS1/ref=sr_1_206?dchild=1&keywords=ps4&qid=1611995928&sr=8-206
Hunting Simulator 2 (PS4) - PlayStation 4,$29.99,4.4 out of 5 stars,151,https://www.amazon.com//Hunting-Simulator-2-PS4-PlayStation-4/dp/B084Y6CW97/ref=sr_1_207?dchild=1&keywords=ps4&qid=1611995928&sr=8-207
"Sisma Game Controller Holder Case for Playstation Official DualShock 4 Wireless Controller, Heavy Duty Protective Cover Hard Housing Pouch Fit - Grey",$14.56,4.7 out of 5 stars,44,https://www.amazon.com//Controller-Playstation-Official-DualShock-Protective/dp/B0858WVKCT/ref=sr_1_208?dchild=1&keywords=ps4&qid=1611995928&sr=8-208
"2 Pack Game Controller for PS4- Double Shock 4 Wireless Controller for Playstation 4 - Joystick with Sixaxis, Bluetooth, Super Power, Micro USB, Multi-Touch Clickable Touch Pad (MLL)",$46.99,3.6 out of 5 stars,"2,456",https://www.amazon.com//Controller-Wireless-Playstation-Vibration-Joystick/dp/B07RGHYVRZ/ref=sr_1_209?dchild=1&keywords=ps4&qid=1611995930&sr=8-209
FIFA 21 - 12000 FUT Points - PS4 [Digital Code],$99.99,3.7 out of 5 stars,22,https://www.amazon.com//FIFA-21-12000-Points-Digital/dp/B08J27JV17/ref=sr_1_210?dchild=1&keywords=ps4&qid=1611995930&sr=8-210
Grand Theft Auto V - Premium Online Edition (PS4),$26.99,4.7 out of 5 stars,"1,975",https://www.amazon.com//Grand-Theft-Auto-Premium-playstation-4/dp/B07H3TF8L7/ref=sr_1_211?dchild=1&keywords=ps4&qid=1611995930&sr=8-211
HORI Fighting Edge Arcade Fighting Stick for PlayStation 4 Officially Licensed by Sony,$199.99,4.8 out of 5 stars,176,https://www.amazon.com//Fighting-Arcade-PlayStation-Officially-Licensed-4/dp/B01A6GCN6G/ref=sr_1_212?dchild=1&keywords=ps4&qid=1611995930&sr=8-212
