Name,Price,Rating,Review Counts,link
Official Rock Band Wireless Guitar USB Dongle / Receiver for PS2/PS3,N/A,4.3 out of 5 stars,141,https://www.amazon.com//Official-Wireless-Guitar-Receiver-Playstation-3/dp/B002EDY5N4/ref=sr_1_261?dchild=1&keywords=ps3&qid=1611572731&sr=8-261
Assassin's Creed IV Black Flag - Playstation 3,$14.99,4.7 out of 5 stars,"1,935",https://www.amazon.com//Assassins-Creed-IV-Black-Flag-Playstation/dp/B00BMFIXKQ/ref=sr_1_262?dchild=1&keywords=ps3&qid=1611572731&sr=8-262
Madden NFL 12 Hall of Fame Edition - Playstation 3,$58.95,4.2 out of 5 stars,38,https://www.amazon.com//Madden-NFL-12-Hall-Fame-Playstation/dp/B0053BKS8A/ref=sr_1_263?dchild=1&keywords=ps3&qid=1611572731&sr=8-263
Maximum Games Farming Simulator 15 - PlayStation 3,$69.50,4.4 out of 5 stars,260,https://www.amazon.com//Maximum-Games-Farming-Simulator-PlayStation-Sony/dp/B00UA55L5O/ref=sr_1_264?dchild=1&keywords=ps3&qid=1611572731&sr=8-264
Skin Silicone Grip Cover Case for Sony PS3 Controller Playstation 3 Dualshock Wireless Game Controllers (White),$6.90,3.5 out of 5 stars,5,https://www.amazon.com//Silicone-Controller-Playstation-Dualshock-Controllers/dp/B077TQNBTW/ref=sr_1_265?dchild=1&keywords=ps3&qid=1611572731&sr=8-265
Just Dance 2018 - PlayStation 3,$39.23,4.5 out of 5 stars,138,https://www.amazon.com//Just-Dance-2018-PlayStation-3/dp/B07219MN1N/ref=sr_1_266?dchild=1&keywords=ps3&qid=1611572731&sr=8-266
PS3 Move Charge Station Quad Port Charging Dock,N/A,4.2 out of 5 stars,133,https://www.amazon.com//Move-Charge-Station-Charging-Playstation-3/dp/B003RDEV8E/ref=sr_1_267?dchild=1&keywords=ps3&qid=1611572731&sr=8-267
Battlefield Hardline - PlayStation 3,$19.99,4.5 out of 5 stars,274,https://www.amazon.com//Battlefield-Hardline-PlayStation-3/dp/B00KME8KHO/ref=sr_1_268?dchild=1&keywords=ps3&qid=1611572731&sr=8-268
Madden NFL 17 - Standard Edition - PlayStation 3,$19.99,4.5 out of 5 stars,421,https://www.amazon.com//Madden-NFL-17-Standard-PlayStation-3/dp/B01F84ZUMA/ref=sr_1_269?dchild=1&keywords=ps3&qid=1611572731&sr=8-269
The Simpsons Game,N/A,4.6 out of 5 stars,151,https://www.amazon.com//Simpsons-Game-PlayStation-3/dp/B000QAUGH6/ref=sr_1_270?dchild=1&keywords=ps3&qid=1611572731&sr=8-270
Skin Stickers for Playstation 3 Controller - Vinyl Leather Texture Sticker for DualShock 3 Wireless Game Controllers - Protectors Controller Decal - Blue Daemon [ Controller Not Included ],$5.86,3.9 out of 5 stars,171,https://www.amazon.com//Skin-Stickers-Playstation-Controller-Controllers-3/dp/B00J1F4DD0/ref=sr_1_271?dchild=1&keywords=ps3&qid=1611572731&sr=8-271
Saints Row IV: National Treasure - PlayStation 3,$9.53,4.2 out of 5 stars,151,https://www.amazon.com//Saints-Row-IV-National-Treasure-PlayStation/dp/B00L9OPPMO/ref=sr_1_272?dchild=1&keywords=ps3&qid=1611572731&sr=8-272
PS3 Eagle Eye Mouse and Keyboard Converter,N/A,3.4 out of 5 stars,488,https://www.amazon.com//Eagle-Mouse-Keyboard-Converter-Playstation-3/dp/B0040UAYI4/ref=sr_1_273?dchild=1&keywords=ps3&qid=1611572733&sr=8-273
NBA 2K16 - PlayStation 3,$19.90,4.4 out of 5 stars,358,https://www.amazon.com//NBA-2K16-PlayStation-3/dp/B00XWE60HS/ref=sr_1_274?dchild=1&keywords=ps3&qid=1611572733&sr=8-274
TTX PS3 Wired USB Controller - White - PlayStation 3;,$18.29,4.0 out of 5 stars,81,https://www.amazon.com//TTX-PS3-Wired-USB-Controller-PlayStation/dp/B0727QX5MK/ref=sr_1_275?dchild=1&keywords=ps3&qid=1611572733&sr=8-275
Lego Batman 2 : DC Super Heroes (PS3),$26.00,4.8 out of 5 stars,30,https://www.amazon.com//Lego-Batman-Super-Heroes-playstation-3/dp/B075QLXC7B/ref=sr_1_276?dchild=1&keywords=ps3&qid=1611572733&sr=8-276
NBA '09 The Inside - Playstation 3,N/A,4.4 out of 5 stars,59,https://www.amazon.com//NBA-09-Inside-Playstation-3/dp/B001CPBLLE/ref=sr_1_277?dchild=1&keywords=ps3&qid=1611572733&sr=8-277
Genuine Sony Playstation 3 Guitar Hero LIVE Guitar USB DONGLE wireless receiver adapter,$12.99,3.8 out of 5 stars,117,https://www.amazon.com//Genuine-Playstation-wireless-receiver-adapter/dp/B073G633ZT/ref=sr_1_278?dchild=1&keywords=ps3&qid=1611572733&sr=8-278
Sony Playstation PS3 Dualshock 3 Controller - Blue (99007),N/A,4.2 out of 5 stars,233,https://www.amazon.com//Sony-Playstation-PS3-Dualshock-Controller-3/dp/B007WLZECE/ref=sr_1_279?dchild=1&keywords=ps3&qid=1611572733&sr=8-279
Ratchet & Clank Collection,N/A,4.8 out of 5 stars,788,https://www.amazon.com//Ratchet-Clank-Collection-Playstation-3/dp/B0050SXI6K/ref=sr_1_280?dchild=1&keywords=ps3&qid=1611572733&sr=8-280
Battlefield: Bad Company (PS3),$19.68,4.3 out of 5 stars,65,https://www.amazon.com//Battlefield-Bad-Company-PS3-playstation-3/dp/B00111NY9G/ref=sr_1_281?dchild=1&keywords=ps3&qid=1611572733&sr=8-281
Dead Space (PlayStation 3),$14.99,4.6 out of 5 stars,621,https://www.amazon.com//Dead-Space-PlayStation-3/dp/B000X1TC0U/ref=sr_1_282?dchild=1&keywords=ps3&qid=1611572733&sr=8-282
"Sony PlayStation 3, 60 GB",N/A,3.8 out of 5 stars,168,https://www.amazon.com//Sony-PlayStation-3-60-GB-PS3/dp/B0009PRCNO/ref=sr_1_283?dchild=1&keywords=ps3&qid=1611572733&sr=8-283
"Marvel ""Deadpool""",N/A,4.8 out of 5 stars,"1,655",https://www.amazon.com//Cable-Deadpool-Gaming-Controller-Holder/dp/B079TM18VN/ref=sr_1_284?dchild=1&keywords=ps3&qid=1611572733&sr=8-284
Motorstorm Apocalypse,$16.98,4.4 out of 5 stars,353,https://www.amazon.com//Motorstorm-Apocalypse-Playstation-3/dp/B003O680ZY/ref=sr_1_285?dchild=1&keywords=ps3&qid=1611572733&sr=8-285
Red Chrome Mirror Vinyl Decal Faceplate Mod Skin Kit for Sony PlayStation 3 Slim Skin (PS3 Slim) Console by System Skins,N/A,4.9 out of 5 stars,16,https://www.amazon.com//Sony-PlayStation-Slim-Skin-PS3-3/dp/B002PNJ91G/ref=sr_1_286?dchild=1&keywords=ps3&qid=1611572733&sr=8-286
Metal Gear Solid V: The Phantom Pain - PlayStation 3 Day One Edition,$10.90,4.6 out of 5 stars,681,https://www.amazon.com//Metal-Gear-Solid-Phantom-Pain-PlayStation/dp/B00JKM06EO/ref=sr_1_287?dchild=1&keywords=ps3&qid=1611572733&sr=8-287
Lego Star Wars: The Complete Saga- Greatest Hits - Playstation 3,N/A,4.6 out of 5 stars,608,https://www.amazon.com//Lego-Star-Wars-Complete-Greatest-Playstation/dp/B000R39GGE/ref=sr_1_288?dchild=1&keywords=ps3&qid=1611572733&sr=8-288
Tony Hawk Pro Skater 5 - Standard Edition - PlayStation 3,$31.98,4.3 out of 5 stars,121,https://www.amazon.com//Tony-Hawk-Pro-Skater-Standard-PlayStation/dp/B00WZWPO6G/ref=sr_1_289?dchild=1&keywords=ps3&qid=1611572735&sr=8-289
Turtle Beach - Ear Force DP11 Gaming Headset - Dolby Surround Sound - PS3,$89.95,4.0 out of 5 stars,180,https://www.amazon.com//Turtle-Beach-Headset-Surround-Playstation-3/dp/B006W41X2C/ref=sr_1_290?dchild=1&keywords=ps3&qid=1611572735&sr=8-290
PlayStation VR - Mega Blood + Truth Everybodys Golf Bundle,N/A,4.7 out of 5 stars,"2,232",https://www.amazon.com//PlayStation-VR-Blood-Everybodys-Bundle/dp/B07R4XM477/ref=sr_1_291?dchild=1&keywords=ps3&qid=1611572735&sr=8-291
MotorStorm - Playstation 3,$53.49,4.3 out of 5 stars,468,https://www.amazon.com//MotorStorm-Playstation-3/dp/B000JLIYLC/ref=sr_1_292?dchild=1&keywords=ps3&qid=1611572735&sr=8-292
OSTENT USB 4 in 1 Controller Adapter Converter Compatible for Sony PS2 to PS3 PC,$8.29,3.8 out of 5 stars,20,https://www.amazon.com//OSTENT-Controller-Adapter-Converter-Compatible-PC/dp/B00FBM347I/ref=sr_1_293?dchild=1&keywords=ps3&qid=1611572735&sr=8-293
Doom 3 - Playstation 3 BFG Edition,$22.48,4.6 out of 5 stars,421,https://www.amazon.com//Doom-3-BFG-Playstation-sony-playstation3/dp/B008E6ZXTA/ref=sr_1_294?dchild=1&keywords=ps3&qid=1611572735&sr=8-294
PS3 Wireless Keypad,$24.99,4.5 out of 5 stars,873,https://www.amazon.com//PS3-Wireless-Keypad-Playstation-3/dp/B001ENPDJA/ref=sr_1_295?dchild=1&keywords=ps3&qid=1611572735&sr=8-295
PlayStation 3 Dualshock 3 Wireless Controller (Candy Pink),N/A,4.5 out of 5 stars,"1,176",https://www.amazon.com//PlayStation-Dualshock-Wireless-Controller-Candy-3/dp/B0040546HY/ref=sr_1_296?dchild=1&keywords=ps3&qid=1611572735&sr=8-296
Fight Night Champion - Playstation 3,$20.90,4.7 out of 5 stars,509,https://www.amazon.com//Fight-Night-Champion-Playstation-3/dp/B004CVQUOI/ref=sr_1_297?dchild=1&keywords=ps3&qid=1611572735&sr=8-297
Adventure Time: The Secret of the Nameless Kingdom - PlayStation 3,$18.00,4.1 out of 5 stars,36,https://www.amazon.com//Adventure-Time-Secret-Nameless-Kingdom-PlayStation/dp/B00JOP5A9I/ref=sr_1_298?dchild=1&keywords=ps3&qid=1611572735&sr=8-298
Transformers Devastation - PlayStation 3,$26.99,4.6 out of 5 stars,158,https://www.amazon.com//Transformers-Devastation-PlayStation-3/dp/B00ZGRLMNQ/ref=sr_1_299?dchild=1&keywords=ps3&qid=1611572735&sr=8-299
Nascar 09 - Playstation 3,$61.23,4.4 out of 5 stars,99,https://www.amazon.com//Nascar-09-Playstation-3/dp/B001441550/ref=sr_1_300?dchild=1&keywords=ps3&qid=1611572735&sr=8-300
007 Legends - Playstation 3,$23.00,4.4 out of 5 stars,193,https://www.amazon.com//007-Legends-Playstation-3-sony-playstation3/dp/B007V9NHMQ/ref=sr_1_301?dchild=1&keywords=ps3&qid=1611572735&sr=8-301
Skin Silicone Grip Cover Case for Sony PS3 Controller Playstation 3 Dualshock Wireless Game Controllers (Green),$7.90,4.7 out of 5 stars,6,https://www.amazon.com//Silicone-Controller-Playstation-Dualshock-Controllers/dp/B077TDH95P/ref=sr_1_302?dchild=1&keywords=ps3&qid=1611572735&sr=8-302
Resident Evil: Operation Raccoon City - Playstation 3,$39.95,4.3 out of 5 stars,451,https://www.amazon.com//Resident-Evil-Operation-Raccoon-City-Playstation/dp/B004UDB9SA/ref=sr_1_303?dchild=1&keywords=ps3&qid=1611572735&sr=8-303
"TENINYU Component AV Cable (6 Feet) High Resolution HDTV Component RCA Audio Video Cable for Playstation 3 PS3 and Playstation 2 PS2 Gaming Console,Black",$5.99,4.0 out of 5 stars,34,https://www.amazon.com//TENINYU-Component-Resolution-Playstation-Console/dp/B07SN45LHQ/ref=sr_1_304?dchild=1&keywords=ps3&qid=1611572735&sr=8-304
NieR - Playstation 3,$41.91,4.7 out of 5 stars,450,https://www.amazon.com//NieR-Playstation-3/dp/B002BRYIJY/ref=sr_1_305?dchild=1&keywords=ps3&qid=1611572737&sr=8-305
OSTENT 2 in 1 Charger Dock Station Compatible for Sony PS3 Wireless Bluetooth & PS Move Controller,$7.99,5.0 out of 5 stars,2,https://www.amazon.com//Compatible-Wireless-Bluetooth-Controller-Playstation-3/dp/B00FBM47W4/ref=sr_1_306?dchild=1&keywords=ps3&qid=1611572737&sr=8-306
